-0.037765015,-0.020886146,-0.0061647873,-0.078283735,-0.023509704,-0.008919585,-0.0018807363,0.053581282,0.029730406,-0.060324796,-0.013819186,-0.06673323,0.0050759013,0.0052776854,0.021447102,-0.023854367,0.018347511,0.014812554,-0.044480093,-0.025695108,-0.0044628344,-0.032539908,0.018886974,-0.070756756,0.10107017,0.02670458,-0.005107432,0.08161983,-0.043115992,0.013655306,-0.012706309,0.079831444,0.07588317,0.020308128,0.027777229,0.028615395,0.0054305918,-0.044999346,0.04317099,0.0039375024,-0.05958688,-0.0023592901,-0.014126943,-0.037167247,-0.002849171,0.012626209,0.0041671977,0.064017415,-0.021170368,-0.010953661
-0.049708843,-0.013928504,0.0026193834,-0.08001496,-0.016082188,0.005731546,-0.0118927695,0.037388027,0.042249307,-0.07430195,0.0033032873,-0.04275474,0.019775722,-0.017536193,0.013535757,-0.023271948,0.033810545,-0.005398037,-0.030678831,-0.02483088,-0.044021938,-0.016180936,0.03196228,-0.057811286,0.0800996,0.017854465,0.001718313,0.07448853,-0.06675801,0.026760088,-0.010144502,0.064582475,0.07235053,0.04465565,0.04318194,0.02748068,0.0066987476,-0.072533645,0.067103,-0.01625194,-0.061711792,0.0038455534,0.0020484587,-0.045591254,0.0005464688,0.010930225,-0.02124063,0.06076677,-0.021784162,-0.02008894
-0.0785098,-0.010746769,0.12212166,-0.17987338,0.11260698,0.030829767,-0.095536284,0.0019775382,-0.09047553,0.07481291,0.011450482,0.03286915,0.14348313,0.21468192,-0.010736352,-0.20178372,-0.10608564,0.023069343,-0.036347695,0.20014769,0.06538094,0.055277746,0.22051896,-0.010750731,0.05753031,0.023832774,-0.078098595,0.115064874,0.028792962,0.1804428,0.014117775,0.07658953,0.017572608,0.20856588,0.08682261,0.028920896,-0.13264552,-0.23403221,0.0058663627,-0.11622877,-0.28236455,0.094843246,0.072283655,0.02782935,0.014986992,0.15232539,-0.111910865,-0.1839861,-0.024140205,0.08412714
-0.065740615,-0.028596278,0.095072575,-0.15993452,0.13174653,0.06671537,-0.126926,-0.0026404532,-0.11025551,0.06017436,0.012593415,0.007101342,0.13941821,0.17623588,0.039137065,-0.20581949,-0.07363665,0.02596664,-0.059356537,0.14214508,0.10079983,0.067126825,0.20653939,-0.033131484,0.07234043,0.06461725,-0.10805732,0.0978407,0.048033524,0.18986315,-0.040910773,0.0873329,0.034783475,0.21277979,0.070245504,0.028235758,-0.1305724,-0.20935534,-0.008347525,-0.1238744,-0.3374462,0.13818035,0.047697883,0.00045336358,0.0033845147,0.15323366,-0.07360652,-0.160643,-0.07125137,0.06256588
-0.06378816,-0.025523014,0.08515617,-0.15018752,0.119548604,0.034316503,-0.13136275,-0.026699036,-0.11782992,0.063363254,0.0184457,0.04150479,0.116431005,0.1497833,0.027779577,-0.19159132,-0.067421034,0.024500567,-0.06344238,0.1681826,0.091023065,0.061971013,0.20592114,-0.0069854436,0.062240977,0.0961536,-0.11108433,0.09501891,0.040174045,0.18166636,-0.0053165546,0.087259606,0.038290717,0.20700946,0.062036946,0.03389312,-0.13676564,-0.21131836,-0.01950586,-0.10159392,-0.3083268,0.121384874,0.036800157,0.017701684,0.022406561,0.14098148,-0.09675116,-0.16307242,-0.039470028,0.07659068
-0.053457566,-0.02044839,0.13384971,-0.16557166,0.1318831,0.059324898,-0.13244958,0.012553288,-0.132167,0.061165415,0.019952662,0.021646785,0.12674296,0.18517904,0.011375551,-0.20008631,-0.07329614,0.035960875,-0.043354463,0.17221007,0.07446255,0.0703345,0.21505608,-0.0021329748,0.064812265,0.043063894,-0.08882293,0.09730092,0.057319276,0.18779199,0.023791827,0.0868218,0.03936935,0.19894077,0.07986841,0.04125195,-0.13805577,-0.20156592,-0.008904333,-0.11393522,-0.31705105,0.09604241,0.058022827,0.013833004,0.01643604,0.14562422,-0.115156375,-0.15068005,-0.048624363,0.10448375
-0.043031,0.011938823,0.017362619,-0.12015105,0.07429373,0.047920015,-0.10169567,0.111809835,0.15194395,-0.11255403,-0.014027907,0.016635668,-0.08096664,0.085477814,0.082347125,-0.06579708,0.11971669,0.03613879,0.17334096,-0.052493438,0.0378378,-0.15439811,-0.036076516,-0.04101365,0.16440545,0.0710677,0.05908836,-0.082099386,0.009163928,0.015767891,-0.052775726,0.092654385,0.09315834,0.1213579,0.13320492,0.056288946,-0.02077374,0.012780968,0.026373599,-0.093247354,-0.10739323,0.04211528,0.1941357,0.07740519,-0.090402365,-0.20785537,-0.25080007,0.01770577,-0.055920064,0.16794465
-0.06499007,0.05157603,0.04401925,-0.12802139,0.041804776,0.02002792,-0.06435087,0.13090025,0.1990165,-0.13247184,0.006164497,-0.010548606,-0.109152526,0.14364053,0.07901846,-0.027806057,0.14602403,0.0512581,0.1489486,-0.016010145,-0.02504007,-0.17927714,-0.019203082,-0.022866964,0.20954148,0.026743304,0.07150878,-0.0749145,-0.02320606,-0.018663472,0.02384328,0.07198899,0.10478828,0.115454175,0.121175855,0.12136528,-0.055417236,0.021424763,0.044277232,-0.08326975,-0.13065885,0.026798008,0.22912154,0.10722239,-0.058165736,-0.17724681,-0.29678282,0.027601952,-0.00867711,0.16842279
-0.06589205,-0.05271173,0.04761435,-0.20341872,0.12011932,0.060650554,-0.08672508,0.027955316,-0.14756963,0.07596691,-0.04895344,-0.025479471,0.1840869,0.12278794,0.06474091,-0.11250106,-0.08485276,0.032302912,-0.060362957,0.12972166,0.11692026,0.027187107,0.23795891,0.02769666,0.10367034,0.07455382,-0.094872065,0.10247676,0.05269213,0.18511038,0.037013337,0.11076804,0.027147088,0.24687959,0.08185894,0.0308676,-0.16950737,-0.23594664,0.030244727,0.0059288964,-0.3106519,0.12015147,0.011242536,-0.038858507,-0.040225554,0.09015731,-0.110886306,-0.1462349,-0.008166591,0.010633527
-0.08517772,-0.026493773,0.095497794,-0.13423686,0.12467631,0.049702406,-0.11015821,0.01687848,-0.14866176,0.09009883,-0.020013236,-0.0032832106,0.15750425,0.16053061,0.028430969,-0.16200139,-0.063736066,0.010859263,-0.06215514,0.15702868,0.09409879,0.04241916,0.1865275,0.005061364,0.061286222,0.05270347,-0.1124796,0.105170846,0.028065804,0.17889036,0.027856583,0.068632476,0.031319465,0.23917998,0.075240724,0.04472751,-0.14651462,-0.22875851,-0.01180184,-0.04644342,-0.29430133,0.12160824,0.049702253,-0.017968308,0.0015935751,0.11560639,-0.09125544,-0.15697277,-0.03251411,0.057229463
-0.053331446,0.1016242,-0.0020751054,-0.253706,0.2643404,-0.009000452,-0.20576003,0.1033765,0.26739472,-0.042614404,-0.08978291,0.08880586,-0.27173835,0.042965107,0.069653854,-0.1466756,0.133298,0.10584734,0.25103453,-0.024391351,-0.034894455,-0.11609199,-0.12086512,-0.05570873,0.2184523,0.025887908,0.05617231,-0.09105732,0.068603866,0.052998986,-0.02000473,0.101892196,0.1775795,0.05864341,-0.009509875,0.10000218,-0.13935715,-6.094994e-05,0.04594923,-0.095419884,-0.15153861,-0.025958072,0.2302613,0.08958816,0.051460978,-0.3130779,-0.2490238,0.10264482,-0.14330113,0.24817638
