OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE WINDOWS10.0-KB5004237-X64.CAB READ_WRITE SVCHOST.EXE READ_WRITE  23.54.181.51:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE WINDOWS10.0-KB5004237-X64.CAB READ_WRITE SVCHOST.EXE READ_WRITE  104.98.170.167:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE WINDOWS10.0-KB5004237-X64.CAB READ_WRITE SVCHOST.EXE READ_WRITE  23.2.146.152:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE WINDOWS10.0-KB5004237-X64.CAB READ_WRITE SVCHOST.EXE READ_WRITE  52.184.216.174:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  52.183.220.149:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  20.54.89.106:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  20.54.89.15:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  52.249.36.200:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  40.65.209.51:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.151:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.176:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  208.76.225.74:80
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  20.83.81.160:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE PROC_CREATE null
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE EB599CB6B2003F060E87518E89134928E47C518D.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  52.152.108.96:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE EB599CB6B2003F060E87518E89134928E47C518D.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE EB599CB6B2003F060E87518E89134928E47C518D.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  23.35.171.37:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE A91A24A2E3D9D2DDED3341A9274D10744EE4653C.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  52.152.108.96:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE A91A24A2E3D9D2DDED3341A9274D10744EE4653C.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE A91A24A2E3D9D2DDED3341A9274D10744EE4653C.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  23.35.171.37:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.151:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  52.152.108.96:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  23.35.171.37:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  52.152.108.96:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.151:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE A91A24A2E3D9D2DDED3341A9274D10744EE4653C.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.151:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE 090DFBDA2031ED9DBF1689655049EDD4917968AA.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.151:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE 090DFBDA2031ED9DBF1689655049EDD4917968AA.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE 090DFBDA2031ED9DBF1689655049EDD4917968AA.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  23.35.171.37:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE EB599CB6B2003F060E87518E89134928E47C518D.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.151:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.176:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  208.76.225.74:80
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  20.83.81.160:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE PROC_CREATE null
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE  52.152.108.96:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE PROC_CREATE null
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.176:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  208.76.225.74:80
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  40.125.122.151:443
OUTLOOK.EXE READ_WRITE A4C173A60E091CAC1CF8417FC0D5F9AD6951AAB8.TBRES READ_WRITE SVCHOST.EXE PROC_CREATE null READ_WRITE MICROSOFT-WINDOWS-CLIENT-DESKTOP-REQUIRED-PACKAGE0414~31BF3856AD364E35~AMD64~~10.0.19041.1110.CAT READ_WRITE TIWORKER.EXE READ_WRITE ACTIONLIST.XML READ_WRITE SVCHOST.EXE READ_WRITE EDB.CHK READ_WRITE SVCHOST.EXE READ_WRITE EA837CE5ACBDA12CDD9BF60AA9DB2810D8ED3AE1.TBRES READ_WRITE TEAMS.EXE READ_WRITE 3C59D80DD62FB1C52EDC5FD74862535DFFC7FF54.TBRES READ_WRITE SVCHOST.EXE READ_WRITE DATASTORE.JFM READ_WRITE SVCHOST.EXE READ_WRITE  20.83.81.160:443
